distance_km,hour_of_day,is_rush_hour,is_raining,final_price
87.5,22,0,1,2087.69
137.61,14,0,0,2609.7
11.16,18,1,0,573.98
457.32,8,1,0,10945.07
60.64,4,0,0,1167.97
289.11,4,0,1,6524.41
138.48,10,1,0,3414.57
277.98,19,1,0,6666.66
326.41,23,0,0,6114.63
415.21,3,0,0,7614.92
104.8,19,1,1,3215.62
7.48,17,1,0,436.13
70.17,2,0,0,1334.75
450.21,3,0,0,8292.25
437.2,13,0,0,8154.5
299.51,6,0,0,5445.56
301.06,7,0,1,6727.83
333.19,23,0,0,6064.44
89.33,15,0,0,1860.17
457.38,19,1,0,10998.82
210.55,14,0,0,3904.43
192.8,6,0,1,4565.51
260.42,16,0,0,4948.24
25.39,21,0,0,677.7
84.81,21,0,0,1741.63
369.54,21,0,0,6900.13
43.23,11,0,0,828.64
302.37,17,1,0,7289.91
124.18,23,0,0,2423.63
195.87,13,0,1,4370.76
145.77,14,0,0,2820.33
179.13,14,0,0,3497.42
360.08,4,0,1,7915.66
149.97,15,0,1,3413.84
284.07,4,0,0,5181.19
239.07,1,0,0,4274.62
332.51,19,1,0,8053.59
468.54,8,1,0,11156.29
366.82,21,0,0,6757.53
109.04,8,1,0,2647.87
17.53,3,0,0,446.98
132.61,14,0,0,2646.59
298.35,10,1,0,7176.44
27.61,0,0,0,649.9
249.19,17,1,0,6046.81
299.23,0,0,0,5412.46
168.45,7,0,0,3244.65
385.91,15,0,0,6970.94
55.09,21,0,0,1047.59
39.42,17,1,0,1012.47
364.64,21,0,0,6695.96
248.75,8,1,0,5980.61
344.82,11,0,0,6356.72
218.54,18,1,0,5218.4
124.71,17,1,0,3213.72
409.91,4,0,0,7611.84
400.11,1,0,0,7334.58
347.96,6,0,0,6365.42
137.53,9,1,0,3355.23
295.93,14,0,0,5445.81
181.77,6,0,1,3966.1
47.61,4,0,0,910.98
458.82,14,0,0,8494.81
70.14,19,1,0,1866.36
475.22,19,1,0,11478.53
224.11,14,0,0,4154.08
94.2,9,1,0,2363.04
271.87,23,0,0,5002.81
436.73,13,0,0,7979.17
366.65,9,1,0,8708.57
403.67,16,0,0,7443.11
330.07,20,1,0,7921.64
346.75,13,0,0,6340.58
424.9,1,0,0,7923.3
126.33,15,0,0,2613.68
245.73,12,0,0,4689.86
112.16,8,1,0,2875.41
493.86,6,0,0,9115.63
472.14,15,0,0,8834.19
21.63,9,1,0,777.28
353.38,23,0,1,7754.41
462.77,21,0,0,8519.15
91.93,8,1,0,2408.71
284.84,21,0,0,5177.59
457.91,22,0,1,10042.43
18.91,6,0,1,698.39
349.32,15,0,0,6255.33
150.08,8,1,0,3581.82
462.35,23,0,0,8454.65
485.59,16,0,0,8925.93
472.24,19,1,0,11109.76
238.16,6,0,1,5311.55
431.3,10,1,0,10402.73
422.59,7,0,0,7763.41
160.91,6,0,0,3140.33
414.8,18,1,0,9842.11
20.43,19,1,0,592.07
298.94,11,0,0,5615.85
116.54,6,0,0,2284.73
62.04,7,0,0,1148.2
40.32,6,0,0,795.72
348.75,5,0,1,7869.5
171.26,8,1,0,4109.98
362.93,12,0,0,6776.24
34.55,6,0,0,724.04
159.01,7,0,0,3011.95
270.67,21,0,1,6055.86
395.78,16,0,1,8518.75
160.74,16,0,0,2897.03
313.69,15,0,0,5805.12
443.22,21,0,0,8055.47
308.7,1,0,1,6947.58
118.01,7,0,0,2113.64
14.15,16,0,0,461.25
435.31,12,0,0,7847.94
12.59,17,1,1,552.38
437.6,23,0,0,7920.39
265.41,21,0,0,5117.64
469.66,9,1,0,11050.99
399.79,1,0,1,8803.35
498.97,1,0,0,8958.8
176.65,13,0,1,4155.69
384.06,15,0,0,7103.2
202.16,6,0,0,3802.61
240.98,20,1,1,7148.1
314.5,20,1,1,9079.84
437.09,23,0,0,8039.6
492.07,11,0,0,9020.5
384.6,22,0,0,7129.17
210.05,13,0,0,3881.62
211.84,3,0,0,3941.62
369.32,3,0,0,6878.72
120.91,17,1,0,3052.06
57.02,2,0,0,1164.87
178.6,0,0,0,3224.78
145.05,16,0,0,2910.62
149.56,6,0,0,2775.96
118.34,15,0,0,2378.78
22.96,4,0,0,580.9
10.9,18,1,0,320.74
493.89,6,0,0,9165.17
215.03,13,0,0,4046.01
193.39,1,0,0,3764.64
340.46,2,0,0,6260.12
110.69,16,0,0,2212.83
475.08,15,0,0,8525.2
393.6,7,0,0,7184.78
46.53,17,1,1,1413.17
209.96,14,0,0,3891.72
439.8,6,0,1,9726.88
472.48,8,1,0,11190.49
234.77,5,0,0,4462.17
307.48,17,1,0,7304.34
85.18,17,1,0,2276.8
495.6,23,0,1,11015.98
117.37,13,0,0,2364.06
471.48,13,0,0,8602.23
325.52,13,0,0,5796.89
304.65,3,0,0,5691.97
257.32,3,0,0,4769.22
116.87,14,0,0,2155.88
89.91,14,0,1,2066.45
111.8,17,1,0,2954.61
94.85,13,0,0,1743.5
390.23,0,0,0,7221.03
176.36,9,1,0,4343.68
30.81,19,1,0,880.11
484.61,9,1,1,13906.39
442.13,9,1,0,10703.96
464.02,23,0,0,8472.77
497.46,1,0,1,10900.91
88.6,7,0,0,1807.0
199.33,0,0,0,3829.74
379.6,0,0,0,6970.08
348.62,3,0,1,7679.62
78.64,6,0,0,1343.76
408.28,8,1,0,9671.07
113.77,15,0,0,2083.95
113.46,4,0,0,2260.76
269.41,1,0,0,4975.05
297.28,22,0,0,5472.81
290.88,10,1,0,7000.75
47.56,17,1,1,1482.48
438.98,18,1,0,10622.35
134.27,12,0,0,2696.66
66.5,23,0,1,1778.18
444.6,10,1,0,10666.9
477.91,19,1,1,13650.89
431.34,18,1,0,10449.82
405.14,16,0,0,7374.41
328.31,4,0,0,5972.47
276.33,12,0,0,5063.73
45.32,19,1,0,1307.76
205.41,0,0,0,3771.16
187.6,9,1,0,4569.28
131.36,7,0,0,2354.25
362.26,23,0,0,6718.85
248.95,7,0,0,4479.32
42.36,18,1,0,1093.03
111.65,5,0,0,2281.44
342.26,11,0,0,6428.76
39.91,6,0,0,905.87
425.9,15,0,0,7843.79
248.58,8,1,0,5958.75
241.33,20,1,0,5764.88
297.02,21,0,1,6559.39
412.69,9,1,0,9700.61
175.21,9,1,0,4320.14
339.65,9,1,1,9776.31
283.73,19,1,0,6741.05
134.98,15,0,0,2736.51
439.56,0,0,0,8122.73
399.12,16,0,0,7403.31
329.91,20,1,0,7866.14
425.59,13,0,0,7810.48
433.91,18,1,0,10411.29
354.76,20,1,0,8511.77
418.83,20,1,0,10155.87
349.34,16,0,0,6417.76
340.71,13,0,0,6232.33
310.07,7,0,0,5794.66
376.85,20,1,0,8886.89
80.99,20,1,0,2182.49
440.67,8,1,1,12478.04
436.18,7,0,0,8065.06
16.57,12,0,0,383.35
413.26,16,0,0,7636.28
66.18,18,1,0,1834.28
168.89,6,0,0,3205.35
372.27,16,0,0,6730.85
82.06,0,0,0,1537.37
409.35,4,0,1,8949.04
416.4,5,0,0,7455.75
254.72,1,0,1,5794.68
5.18,15,0,0,254.25
144.94,21,0,0,2645.46
309.23,4,0,1,7004.93
490.63,4,0,0,8911.22
316.64,11,0,1,7044.55
131.38,2,0,0,2432.35
317.73,15,0,0,5667.4
270.91,5,0,0,4889.98
390.36,14,0,0,7131.69
55.28,14,0,0,1234.8
380.99,15,0,0,7042.51
271.55,19,1,0,6563.31
481.57,12,0,0,8617.26
172.25,11,0,0,3377.55
317.05,9,1,0,7636.24
466.15,13,0,0,8528.76
53.05,1,0,0,1218.14
468.74,2,0,0,8712.07
344.57,8,1,1,10024.9
35.78,10,1,0,1007.61
151.88,10,1,0,3648.64
354.67,21,0,0,6632.95
35.54,9,1,1,1095.47
291.92,13,0,0,5599.3
174.25,8,1,0,4275.24
311.22,19,1,0,7371.36
24.78,20,1,0,651.65
436.03,9,1,0,10270.23
486.8,21,0,1,10708.86
484.5,8,1,1,13838.15
375.33,4,0,0,6782.29
66.78,7,0,0,1316.45
379.62,10,1,1,10756.8
14.24,0,0,0,465.33
13.02,20,1,0,494.15
163.16,9,1,0,3975.05
245.34,0,0,0,4437.39
385.66,21,0,0,7061.92
342.28,6,0,1,7531.8
224.06,13,0,0,4214.84
138.27,4,0,0,2655.49
498.57,16,0,0,9203.43
214.24,21,0,0,3957.83
226.79,20,1,0,5315.86
83.48,5,0,0,1751.83
397.82,15,0,0,7217.07
347.45,10,1,1,9879.81
111.94,9,1,0,2810.16
43.03,14,0,1,1139.58
340.89,6,0,0,6232.91
327.95,22,0,0,5999.17
138.08,1,0,0,2596.4
475.53,11,0,0,8851.2
77.23,18,1,0,2001.84
217.3,11,0,0,3964.65
471.92,15,0,0,8548.79
211.02,5,0,0,3923.35
319.99,2,0,0,5933.53
200.0,1,0,0,3798.43
138.56,19,1,0,3449.7
492.02,4,0,0,8922.19
205.85,10,1,0,4969.46
447.26,2,0,0,8274.1
116.52,2,0,0,2132.7
108.13,21,0,0,2049.7
17.5,4,0,0,524.83
326.53,21,0,0,6115.07
185.53,22,0,0,3470.18
432.45,10,1,1,12336.09
237.66,2,0,0,4295.64
484.16,12,0,1,10690.43
94.39,20,1,0,2535.64
434.57,7,0,1,9823.32
388.75,19,1,0,9330.28
385.92,9,1,0,9220.42
422.7,1,0,0,7666.66
380.99,3,0,0,6819.93
313.86,17,1,1,9064.82
67.36,18,1,0,2006.26
18.2,3,0,1,700.16
460.58,19,1,0,11084.28
309.09,8,1,0,7452.31
398.68,15,0,0,7362.11
241.8,5,0,1,5160.46
60.42,3,0,0,1313.8
64.34,8,1,0,1642.68
343.41,12,0,0,6261.23
216.29,8,1,0,5223.91
101.86,5,0,1,2344.5
246.81,20,1,0,5898.69
33.98,18,1,0,991.43
291.82,13,0,0,5346.96
135.96,20,1,0,3386.47
399.18,14,0,0,7186.6
156.56,2,0,0,2946.68
228.7,4,0,0,4156.96
7.79,20,1,0,313.07
38.08,17,1,0,1100.38
197.46,13,0,0,3543.91
241.01,15,0,1,5303.57
300.81,13,0,1,6734.4
147.25,8,1,0,3499.28
348.1,14,0,0,6593.6
430.34,6,0,0,8016.58
390.37,13,0,0,7127.13
21.73,5,0,0,462.42
241.29,20,1,0,5861.44
54.26,14,0,0,981.85
122.54,19,1,0,2862.18
493.36,7,0,1,10790.6
72.96,1,0,0,1449.93
250.45,7,0,0,4667.48
309.84,0,0,0,5665.67
351.83,16,0,0,6610.29
280.71,18,1,0,6613.98
6.87,4,0,0,159.76
164.58,21,0,0,3161.06
259.82,19,1,0,6158.63
45.76,15,0,0,853.6
176.61,6,0,0,3341.36
18.54,6,0,1,475.01
41.13,17,1,0,1144.18
199.67,17,1,0,4797.24
68.09,1,0,0,1289.5
284.64,14,0,0,5063.21
345.35,13,0,1,7653.59
400.69,17,1,0,9446.48
101.67,8,1,0,2557.37
85.41,13,0,0,1636.1
54.07,4,0,0,1102.7
318.94,10,1,1,9174.93
353.82,7,0,0,6538.21
17.73,4,0,0,396.36
468.23,10,1,1,13506.27
27.88,4,0,0,467.13
271.57,16,0,0,5015.52
355.11,21,0,0,6625.64
435.74,3,0,0,8041.04
357.62,14,0,0,6489.59
401.26,18,1,0,9503.67
171.05,21,0,0,3128.15
407.78,1,0,1,9048.03
41.9,23,0,0,830.16
447.62,16,0,0,8232.65
274.7,11,0,0,5121.05
409.01,23,0,1,9251.55
227.25,16,0,0,4271.91
322.5,9,1,1,9208.73
264.15,17,1,0,6230.06
366.33,18,1,1,10493.01
42.65,17,1,0,1181.14
32.06,12,0,0,505.93
125.06,13,0,0,2329.65
81.45,23,0,0,1645.89
436.15,15,0,0,7947.43
111.17,17,1,0,2893.21
487.98,17,1,0,11457.92
169.77,15,0,1,3914.81
92.69,16,0,0,1909.89
395.27,6,0,0,7360.51
330.04,11,0,0,5934.07
250.1,1,0,0,4683.28
278.57,9,1,1,7989.4
360.16,4,0,0,6492.31
115.77,20,1,0,2862.64
498.17,2,0,0,9026.64
487.45,18,1,1,14013.59
325.86,12,0,1,7269.93
101.37,11,0,0,1859.45
340.75,2,0,0,6211.14
37.95,5,0,0,795.12
17.26,13,0,0,453.53
130.33,3,0,0,2596.51
232.39,12,0,0,4402.03
434.4,18,1,0,10365.09
364.13,17,1,0,8689.58
371.87,2,0,0,6666.29
213.9,19,1,0,5329.36
174.28,5,0,0,3242.25
186.78,15,0,0,3667.48
493.85,19,1,0,11770.69
21.97,23,0,0,748.07
433.78,2,0,1,9610.32
290.18,11,0,0,5230.04
220.43,18,1,0,5291.63
363.18,18,1,1,10415.13
244.36,23,0,0,4461.12
436.96,3,0,1,9580.73
450.55,0,0,0,8123.2
212.02,1,0,0,3966.88
139.86,12,0,0,2691.23
296.99,12,0,0,5395.42
456.36,1,0,0,8558.45
106.91,18,1,0,2703.04
312.24,21,0,1,6842.65
316.52,23,0,0,5684.35
367.09,15,0,0,6763.62
67.52,11,0,0,1339.32
358.48,0,0,0,6680.96
454.7,8,1,0,10820.6
91.48,16,0,0,1677.31
120.3,9,1,0,3177.01
485.75,17,1,0,11605.22
92.13,18,1,0,2325.35
427.48,6,0,0,7861.17
247.15,18,1,0,6025.82
125.12,23,0,0,2259.29
435.63,14,0,0,8007.17
223.76,8,1,0,5386.02
258.38,9,1,0,6291.8
180.9,22,0,0,3332.15
297.29,19,1,0,7091.1
83.43,19,1,0,2313.66
196.76,3,0,0,3814.75
484.77,5,0,0,8546.26
130.55,3,0,1,3115.57
329.05,4,0,0,6065.62
163.94,8,1,0,3960.49
387.19,11,0,0,7018.7
67.18,22,0,1,1536.07
484.97,7,0,0,8811.48
227.99,20,1,0,5417.19
119.55,4,0,0,2166.5
38.6,10,1,0,994.23
86.54,22,0,0,1740.05
260.85,10,1,0,6303.84
169.83,12,0,0,3262.48
414.78,13,0,1,9132.7
216.58,7,0,0,3917.81
125.86,17,1,0,3189.56
309.34,18,1,0,7333.05
353.98,11,0,0,6586.21
85.19,11,0,1,1903.44
85.47,17,1,0,2126.35
20.26,9,1,0,633.0
368.73,6,0,1,8211.97
332.57,17,1,0,7994.85
238.37,11,0,0,4442.59
422.4,13,0,0,7941.71
403.22,14,0,1,8705.93
293.51,15,0,1,6415.9
434.4,1,0,0,7861.06
104.51,17,1,0,2463.44
57.74,11,0,1,1355.15
136.34,15,0,0,2672.81
30.43,12,0,1,778.11
266.52,19,1,0,6398.32
468.43,16,0,0,8409.48
21.59,17,1,0,620.63
62.81,2,0,0,1234.42
227.2,22,0,0,4303.75
467.07,9,1,1,13181.83
159.45,0,0,0,2974.52
254.6,5,0,1,5788.11
22.7,2,0,0,514.15
75.87,18,1,0,1758.92
493.34,3,0,1,10964.1
482.63,19,1,0,11562.01
4.46,22,0,0,317.22
476.0,2,0,0,8543.66
320.28,7,0,0,6066.32
434.22,7,0,0,7888.69
228.46,6,0,1,5063.8
258.77,1,0,1,5699.09
245.45,20,1,0,6033.12
334.1,5,0,0,6145.79
71.55,15,0,0,1486.01
16.93,9,1,0,598.68
155.35,3,0,0,2936.78
352.93,12,0,1,7708.63
102.52,9,1,0,2775.25
337.37,20,1,0,7943.1
485.02,13,0,1,10697.58
48.76,8,1,0,1373.71
336.96,10,1,1,9811.16
222.99,22,0,0,4302.59
434.33,17,1,0,10344.7
90.22,10,1,1,2820.43
346.93,16,0,0,6571.19
419.38,1,0,1,9232.12
472.42,2,0,1,10277.58
342.26,10,1,0,8165.38
249.59,17,1,0,5905.01
309.69,2,0,0,5761.56
434.71,14,0,1,9676.28
286.16,10,1,0,6879.13
17.13,10,1,0,433.81
465.61,19,1,0,11192.5
345.38,10,1,0,8099.36
338.9,18,1,1,9595.82
109.41,0,0,1,2525.34
330.12,4,0,1,7335.88
198.14,9,1,0,4873.81
326.31,9,1,0,7824.13
55.08,13,0,0,1317.5
329.61,1,0,0,6089.44
499.71,3,0,0,9248.21
26.01,1,0,1,820.5
488.63,17,1,1,13825.52
204.64,12,0,1,4583.25
435.64,18,1,1,12678.97
391.63,4,0,1,8588.73
284.37,19,1,0,6781.89
369.75,1,0,1,8183.61
439.5,10,1,0,10432.47
203.26,17,1,0,4871.96
164.86,5,0,0,3069.2
334.46,22,0,0,6313.51
404.31,9,1,0,9642.13
381.62,21,0,0,6886.32
399.31,22,0,0,7186.43
218.92,16,0,1,5129.36
409.28,21,0,1,8998.15
61.86,10,1,0,1686.08
273.16,18,1,0,6509.7
4.87,16,0,0,269.72
163.64,23,0,0,3241.52
184.5,3,0,0,3405.73
199.29,23,0,1,4530.61
348.34,13,0,0,6279.59
195.5,19,1,0,4972.03
225.45,3,0,0,4234.94
120.3,13,0,0,2274.07
187.88,3,0,0,3502.04
115.18,5,0,0,2172.24
38.45,8,1,1,1267.83
302.52,20,1,0,7029.16
334.77,11,0,0,6166.06
310.51,7,0,0,5725.12
232.82,23,0,0,4389.63
191.13,3,0,0,3538.09
431.94,4,0,0,7847.82
260.5,5,0,0,4838.27
240.63,4,0,0,4320.15
14.77,18,1,0,554.95
171.94,7,0,0,3058.76
191.34,8,1,0,4784.38
200.61,14,0,0,3829.47
290.93,3,0,0,5294.05
267.73,8,1,0,6526.09
304.74,6,0,0,5646.41
382.91,7,0,0,6941.51
406.87,14,0,0,7271.32
359.63,18,1,0,8641.88
477.85,14,0,0,8671.89
11.08,4,0,1,528.82
99.5,18,1,0,2524.64
5.77,6,0,1,234.59
324.44,5,0,1,7367.74
449.22,18,1,1,12905.72
123.25,16,0,0,2003.07
463.66,9,1,0,10996.08
32.01,18,1,0,805.7
467.35,10,1,0,11050.99
177.11,14,0,0,3323.47
52.51,9,1,1,1743.82
243.96,10,1,0,5929.9
129.87,22,0,0,2595.53
143.87,2,0,0,2803.26
155.03,2,0,0,2998.02
401.91,17,1,0,9619.77
270.5,10,1,0,6653.43
157.03,19,1,0,3837.9
305.95,21,0,0,5628.0
358.64,17,1,1,10114.14
137.77,14,0,1,3261.38
207.95,6,0,0,3885.36
62.7,9,1,1,2287.96
92.21,20,1,0,2312.22
341.2,22,0,0,6300.4
92.36,19,1,0,2410.79
263.53,9,1,0,6251.44
355.11,12,0,0,6577.75
55.22,14,0,0,1147.51
284.52,22,0,0,5241.02
129.77,17,1,0,3348.84
481.54,22,0,0,8727.3
242.81,3,0,0,4547.99
403.38,19,1,0,9779.66
276.01,16,0,1,6071.21
23.62,2,0,0,545.46
317.31,20,1,0,7854.57
475.8,20,1,0,11376.13
301.6,1,0,0,5528.23
409.96,3,0,0,7609.47
442.33,0,0,0,8055.22
115.58,14,0,0,2074.02
107.6,0,0,0,2224.01
306.27,5,0,0,5552.53
206.69,6,0,0,4115.63
420.25,18,1,1,11985.71
450.21,11,0,0,8467.13
178.0,0,0,0,3217.2
119.96,6,0,0,2411.86
390.7,18,1,1,11254.88
138.85,12,0,0,2733.14
411.66,11,0,0,7656.72
213.02,11,0,0,3934.62
334.44,21,0,0,6039.03
49.58,12,0,1,1245.76
312.68,13,0,0,5800.58
226.98,21,0,0,4188.46
294.13,11,0,1,6560.99
85.67,19,1,1,2672.61
368.96,11,0,0,6700.33
431.67,5,0,0,7959.61
109.94,9,1,0,2740.79
49.67,19,1,0,1287.18
13.77,23,0,1,556.21
321.7,8,1,0,7645.12
304.33,1,0,0,5582.32
274.26,6,0,0,5093.8
117.51,8,1,0,3082.16
196.67,11,0,0,3709.36
298.05,4,0,0,5567.71
249.39,0,0,0,4609.25
493.92,21,0,0,9032.66
69.95,14,0,1,1685.97
348.18,7,0,0,6446.61
203.35,0,0,0,3780.72
215.24,17,1,0,5365.7
359.36,12,0,0,6581.23
346.83,0,0,0,6222.27
495.65,4,0,0,9345.9
65.94,17,1,0,1705.27
53.85,15,0,0,1250.56
362.72,9,1,0,8823.14
290.04,3,0,0,5465.18
138.53,0,0,1,3152.49
41.55,22,0,0,926.58
44.66,7,0,1,1017.16
447.31,4,0,1,10040.85
97.55,1,0,0,1820.72
163.04,23,0,0,3059.31
114.87,16,0,0,2227.65
178.79,6,0,0,3357.44
36.57,16,0,0,742.63
260.49,5,0,0,4978.29
35.67,21,0,0,887.11
400.58,14,0,0,7392.6
118.39,4,0,0,2241.04
270.93,14,0,0,5133.09
440.28,17,1,0,10451.09
326.14,17,1,0,7983.64
267.41,20,1,0,6463.59
163.52,20,1,0,4144.3
167.83,22,0,0,3159.65
335.4,5,0,0,6194.43
497.08,1,0,0,9220.01
331.6,16,0,0,6338.12
279.78,20,1,1,8246.15
365.86,3,0,1,8170.37
233.67,11,0,0,4415.03
31.95,18,1,0,891.96
282.02,1,0,0,5255.95
478.9,1,0,0,8678.85
89.3,13,0,0,1794.99
345.62,14,0,0,6415.21
102.06,19,1,0,2387.24
268.84,1,0,0,4993.03
50.14,3,0,0,1094.1
226.28,18,1,0,5481.69
378.57,8,1,0,9089.33
175.09,6,0,0,3167.46
333.13,12,0,0,6068.68
398.13,11,0,0,7419.91
463.73,2,0,0,8497.28
118.85,12,0,0,2323.32
200.86,14,0,0,3710.82
77.9,13,0,0,1554.21
496.26,23,0,0,8852.42
463.65,8,1,0,11128.93
270.9,12,0,0,5206.97
421.33,22,0,0,7627.48
261.44,21,0,0,4761.83
312.55,3,0,0,5819.91
46.38,20,1,0,1427.77
378.12,7,0,0,6956.03
65.6,2,0,0,1207.89
413.38,1,0,0,7570.01
391.45,18,1,0,9251.94
354.95,22,0,0,6472.3
20.01,7,0,1,581.77
152.96,16,0,0,2810.31
133.03,12,0,0,2466.75
181.35,6,0,0,3421.72
45.65,8,1,0,1284.62
468.6,11,0,0,8442.49
277.79,13,0,0,5189.92
154.15,13,0,0,2886.53
199.7,14,0,0,3816.57
224.71,2,0,1,5111.72
301.1,14,0,0,5515.27
258.81,18,1,0,6312.53
459.86,23,0,0,8343.73
249.49,19,1,0,6165.39
496.09,13,0,0,8999.79
426.01,7,0,0,7853.45
105.84,4,0,0,2036.33
465.44,18,1,0,10984.52
59.95,3,0,0,1319.2
409.09,13,0,0,7452.21
191.55,15,0,0,3427.9
439.23,19,1,0,10184.81
434.29,23,0,0,7879.76
403.35,5,0,0,7547.91
395.44,22,0,0,7393.61
153.73,5,0,0,2845.28
42.3,2,0,1,1056.19
202.68,14,0,0,3751.82
88.42,2,0,0,1608.13
348.09,10,1,0,8245.32
174.36,2,0,1,4044.24
487.85,9,1,0,11661.17
321.2,17,1,0,7738.48
411.6,0,0,1,8936.94
68.0,15,0,1,1658.81
431.28,15,0,0,7682.71
461.53,9,1,1,13278.13
244.56,0,0,0,4577.88
303.91,3,0,0,5485.93
382.88,2,0,0,7203.4
89.07,4,0,1,1924.29
252.28,11,0,0,4744.03
200.53,11,0,0,3815.13
74.89,12,0,1,1673.75
185.03,23,0,0,3476.79
35.95,11,0,0,633.41
14.85,15,0,0,150.0
69.31,12,0,0,1290.84
481.63,4,0,0,8757.7
275.67,23,0,1,6198.8
482.98,3,0,0,8850.37
217.38,20,1,0,5291.14
157.28,14,0,0,2879.68
254.06,11,0,0,4670.05
220.88,18,1,0,5270.52
54.62,20,1,0,1350.63
321.13,18,1,0,7650.11
109.59,20,1,1,3318.65
310.55,10,1,0,7404.72
325.8,20,1,0,7786.37
77.71,5,0,1,1927.99
32.55,8,1,0,906.64
390.82,0,0,0,7051.35
230.98,11,0,1,5225.53
30.97,13,0,0,733.97
497.44,5,0,0,9136.85
30.77,0,0,0,766.53
348.13,21,0,0,6461.96
491.87,1,0,0,9006.57
121.11,23,0,0,2569.16
72.84,10,1,0,1770.96
62.45,2,0,0,1215.45
153.03,9,1,0,3872.66
52.32,5,0,0,1106.03
346.7,5,0,0,6466.33
33.02,19,1,0,984.67
255.69,20,1,0,6315.6
498.36,1,0,0,9019.64
407.36,23,0,0,7616.68
308.38,9,1,0,7528.17
154.51,22,0,0,2810.23
312.7,5,0,1,6997.39
264.47,22,0,0,4906.1
214.19,16,0,0,3944.75
67.09,13,0,0,1168.83
443.53,4,0,0,8032.44
225.99,22,0,0,4288.68
98.92,16,0,0,2011.98
185.14,1,0,1,4158.04
208.24,8,1,0,5149.44
414.11,11,0,0,7698.58
367.34,18,1,1,10564.37
385.11,21,0,0,7009.82
7.49,6,0,0,328.99
209.24,8,1,1,6158.29
241.71,20,1,0,5918.39
11.56,15,0,0,444.58
131.39,19,1,1,3787.13
380.62,10,1,0,9050.62
70.28,11,0,1,1508.2
268.58,14,0,0,5059.22
109.17,17,1,0,2728.36
8.04,18,1,0,426.13
122.12,15,0,0,2200.56
487.99,14,0,0,9073.83
401.17,4,0,0,7251.54
479.87,10,1,0,11501.39
244.95,14,0,0,4570.92
56.65,17,1,0,1501.63
274.88,12,0,0,5070.89
228.28,3,0,0,4195.23
422.49,16,0,0,7884.34
50.85,3,0,1,1279.52
245.14,15,0,0,4435.67
76.72,22,0,0,1492.64
163.69,14,0,1,3728.51
369.2,13,0,0,6885.45
239.06,11,0,0,4392.56
189.19,2,0,0,3501.68
198.45,9,1,1,5808.8
230.8,7,0,0,4391.82
392.94,5,0,1,8530.59
446.26,21,0,1,9869.71
477.76,13,0,0,8703.21
393.88,16,0,0,7207.36
159.07,20,1,0,4117.46
344.69,18,1,0,8241.12
219.93,15,0,0,4184.14
128.83,14,0,1,3034.53
420.75,14,0,0,7605.57
21.14,0,0,0,345.91
451.08,23,0,0,8351.49
231.82,22,0,0,4214.33
319.33,22,0,0,5731.46
330.36,11,0,0,6199.06
447.77,9,1,0,10570.84
319.06,13,0,0,5815.86
307.74,9,1,1,9072.75
35.19,9,1,0,852.54
260.17,19,1,0,6157.28
76.78,10,1,0,1945.78
369.24,21,0,0,6772.33
257.09,15,0,0,4688.18
340.75,8,1,0,8052.76
22.75,14,0,1,822.47
44.23,13,0,0,972.37
358.73,18,1,0,8647.78
37.9,8,1,0,1068.09
37.49,3,0,1,1018.64
8.03,20,1,0,476.19
478.34,6,0,0,8660.45
369.28,21,0,0,6823.51
177.92,7,0,1,4092.66
149.67,23,0,1,3567.45
176.15,7,0,0,3515.53
387.78,18,1,0,9275.98
331.36,14,0,0,6228.39
94.23,15,0,1,1948.29
88.71,21,0,1,2251.29
51.0,22,0,1,1209.03
330.83,8,1,1,9499.62
382.66,11,0,1,8489.51
133.99,15,0,0,2546.53
12.43,3,0,1,468.15
42.92,4,0,0,1081.36
483.99,7,0,1,10595.85
149.13,0,0,0,2725.67
385.07,5,0,0,7262.66
313.08,14,0,0,5838.16
192.21,3,0,0,3801.93
104.43,20,1,0,2725.08
62.45,10,1,0,1523.98
308.28,4,0,0,5763.51
387.77,17,1,0,9170.37
322.66,23,0,0,5958.7
266.09,14,0,0,4932.06
22.89,17,1,1,715.03
484.31,19,1,0,11446.51
399.76,12,0,0,7566.19
147.83,4,0,0,2834.69
490.03,0,0,0,8952.89
301.74,21,0,0,5762.56
292.05,17,1,0,6989.26
374.54,13,0,0,6882.59
406.26,4,0,0,7561.78
328.93,5,0,0,6030.6
65.79,23,0,0,1259.6
170.46,15,0,0,2992.85
464.19,21,0,1,10112.76
113.86,20,1,0,2764.69
187.34,11,0,0,3537.96
217.17,19,1,0,5215.83
220.82,17,1,0,5578.08
307.24,1,0,0,5574.63
471.65,22,0,0,8779.8
121.86,20,1,0,3068.62
62.51,22,0,0,1355.82
100.34,12,0,0,2030.73
443.69,16,0,0,7914.57
323.61,16,0,0,5973.89
144.38,15,0,1,3272.42
408.34,20,1,0,9636.9
430.96,17,1,0,10325.48
423.56,7,0,0,7945.81
459.63,2,0,0,8155.96
127.62,16,0,0,2393.64
378.01,17,1,0,8915.88
231.35,22,0,1,5184.31
421.32,5,0,0,7701.11
364.79,7,0,0,6655.62
388.67,22,0,0,7215.03
328.77,12,0,1,7445.02
90.36,7,0,0,2042.6
273.42,18,1,0,6519.14
492.37,5,0,0,8830.49
468.82,22,0,0,8644.67
23.5,14,0,0,734.06
84.08,9,1,1,2676.27
67.6,16,0,0,1527.45
363.54,0,0,0,6671.14
